,lat_x,lng_x,distance
523,1.3037621,103.91420862224317,1.9154403614194455 km
524,1.30377905,103.80040152240436,0.28004347516086725 km
525,1.3037963,103.91643328717646,1.9455717167328355 km
526,1.3037973,103.8235926,0.1551160555196532 km
527,1.303802,103.9124606,1.906654554447777 km
528,1.3038028,103.78232,0.7257802772609605 km
529,1.3038079,103.90834643264223,1.8561519869766792 km
530,1.30383855,103.86148245348592,0.41667151896781807 km
531,1.3038495,103.9036544,1.704789371286052 km
532,1.3038586,103.86491172866477,0.45647136962258383 km
533,1.30385875,103.83160708256116,0.8757565743703695 km
534,1.3038846,103.9097354869664,1.901446526879387 km
535,1.30395015,103.82940219139158,0.6386005036579494 km
536,1.30397875,103.82269161887947,0.21628050881533617 km
537,1.3039898,103.76189325625282,1.2838942481955256 km
538,1.3040069,103.86440359716678,0.4148285927961455 km
539,1.30404515,103.91350899939656,1.880033977583403 km
540,1.3040518,103.8235428,0.1837976434405421 km
541,1.30406345,103.91557769731354,1.899653406099571 km
542,1.30406545,103.84891443109451,0.3662823889424521 km
543,1.3040731,103.78386012096288,0.6226968829599656 km
544,1.3040916500000002,103.91772413463023,1.9477868974311554 km
545,1.30411215,103.91727211344238,1.9324685779694395 km
546,1.3041346,103.90307005461644,1.633275160856036 km
547,1.30416165,103.76284233708454,1.239195091597867 km
548,1.30419735,103.8384154265332,0.4412629513617631 km
549,1.30421425,103.76791367626868,1.2429735787663274 km
550,1.30421445,103.82552838179288,0.2709177398262977 km
551,1.3042227,103.86534464995331,0.45162824917124555 km
552,1.3042538,103.9111533692334,1.8666402677507206 km
553,1.3042909,103.90836363264224,1.8060033512985936 km
554,1.30430825,103.78953818301947,0.23609663554984509 km
555,1.30433125,103.76660598622286,1.2028957590188705 km
556,1.3043464500000002,103.79941551157862,0.24299426573392638 km
557,1.3043897,103.8298908,0.7046482465472486 km
558,1.3043906,103.91612003098888,1.8743441684853328 km
559,1.3044198,103.8260665263992,0.32958358894306145 km
560,1.30445565,103.91816869942868,1.9234595037097886 km
561,1.30445745,103.9096255221592,1.8382634307640133 km
562,1.3045459,103.9150503815288,1.8385758489576702 km
563,1.3045835,103.8293657,0.6568052368799261 km
564,1.3046029,103.83391223819018,0.7494465987023374 km
565,1.3046332500000002,103.91574399731354,1.8404643372034921 km
566,1.30467435,103.80042799560482,0.34295394136368335 km
567,1.3047202,103.8017033,0.4579369515612509 km
568,1.3047559,103.8950412,0.7862659406555754 km
569,1.3047648,103.8349958,0.6744228803954166 km
570,1.30481515,103.91860152876517,1.9009983079843926 km
571,1.3048227,103.7690520033972,1.2165980364533104 km
572,1.30483465,103.837707431439,0.5281470493437371 km
573,1.3048381,103.76805648661868,1.1803856852937002 km
574,1.3048464,103.8625836,0.28065942745045797 km
575,1.304855,103.77377633404797,0.9040641497394813 km
576,1.30489855,103.8276985894598,0.5066219800421733 km
577,1.3049128,103.8533595,0.13441150639848956 km
578,1.3049244,103.85081,0.248212529947774 km
579,1.3049424,103.9032428,1.6274781989286617 km
580,1.30497905,103.78583256938704,0.5241955812676545 km
581,1.3049989000000002,103.7635326,1.133855296511904 km
582,1.30510425,103.91766190891836,1.8383341634893675 km
583,1.3051251499999998,103.91266153847155,1.7598645611961394 km
584,1.30514595,103.82605268540011,0.3870293100051539 km
585,1.3051492,103.8508098,0.2554489161551617 km
586,1.3051724,103.78833649436824,0.2564142950293427 km
587,1.305184,103.8629665,0.24358855999402065 km
588,1.30535695,103.76811280317888,1.1270453980757884 km
589,1.30538205,103.9121803882599,1.7332753754883712 km
590,1.3053821,103.78190340834242,0.7587183181996564 km
591,1.3053901,103.90377535,1.592728250888815 km
592,1.3054042,103.8383543147737,0.5741581249380395 km
593,1.30540925,103.76758007622576,1.1057791045756207 km
594,1.3055371,103.82664893596984,0.46300948503904854 km
595,1.3055407,103.9130303379668,1.713651076923336 km
596,1.30554365,103.785627124838,0.5332549912014932 km
597,1.3055439999999998,103.80071125181264,0.4353026456211311 km
598,1.30560345,103.78378301045409,0.7360734281253483 km
599,1.3056095,103.9070579,1.6242814190767445 km
600,1.3056405,103.85077248605604,0.2053360904089157 km
601,1.3056524,103.8562696,0.1207318134482358 km
602,1.3056592,103.8375287,0.6212131338649216 km
603,1.30567525,103.76213306496687,1.098024190406461 km
604,1.3057107,103.8374123,0.6303886638732095 km
605,1.30572555,103.80032216837782,0.4258435383344 km
606,1.3057329,103.7823707565637,0.7523291653858079 km
607,1.3058007,103.8351462,0.7530052216371587 km
608,1.3058242999999998,103.79972818191033,0.40349788372927603 km
609,1.30582635,103.85526634099988,0.07249608286000166 km
610,1.3058321,103.8382586,0.6225172128765937 km
611,1.30583435,103.83293325375892,0.9111336477540974 km
612,1.3058657,103.78159250063264,0.6952203752261334 km
613,1.3059135,103.8378793,0.6389408679276324 km
614,1.3059383,103.9142634,1.6760679626859338 km
615,1.3060849,103.898120534781,1.0439803896239632 km
616,1.3060931999999998,103.85497195252889,0.10811035079559576 km
617,1.3061466,103.8500303,0.1231283626986928 km
618,1.306256,103.76245476314472,1.0259703201942716 km
619,1.30626325,103.83626115146564,0.6965338331052027 km
620,1.3062806,103.7608104,1.0919044685128876 km
621,1.30632505,103.8642752,0.2042074889079182 km
622,1.3063251,103.88702491373228,0.33458831295949265 km
623,1.30634315,103.7984923,0.4257479456271821 km
624,1.3063962,103.79474598754024,0.4879467262134879 km
625,1.30640765,103.93278955123664,2.737376243019738 km
626,1.30646595,103.84754111158836,0.27008653391145593 km
627,1.3064851,103.7965004714747,0.4805880123862 km
628,1.3065232,103.82414777246449,0.4545258253776267 km
629,1.30658975,103.92192371150722,1.8842115539007929 km
630,1.3066074,103.8211778120049,0.5512074031591827 km
631,1.3066301,103.76090633440889,1.0525860877001658 km
632,1.30668715,103.83618134892708,0.6542704619648994 km
633,1.30669335,103.7945352597159,0.4666064881312854 km
634,1.3066996,103.7835409426289,0.7539890994130893 km
635,1.3067003,103.7625254774558,0.9767458927628543 km
636,1.30670155,103.79802275,0.4649290448372898 km
637,1.30670235,103.88877122561188,0.20667801862565582 km
638,1.3067809,103.8015765,0.6022378434732867 km
639,1.3069199,103.8578205,0.34107731896887233 km
640,1.30693,103.86166019408154,0.13282311769549918 km
641,1.3069382,103.84692731551904,0.32609015847892014 km
642,1.30698865,103.79708738003292,0.5121079540867493 km
643,1.3069911,103.92461093736358,2.0241877180551135 km
644,1.30702695,103.86103736586314,0.19643226391202373 km
645,1.30705715,103.76849494985083,0.9639943362377055 km
646,1.3070708,103.8589189,0.4296715715758855 km
647,1.30721985,103.76120571098966,0.9793563523569948 km
648,1.3072348,103.7989908,0.5301602075867735 km
649,1.30729585,103.92708176683354,2.187061896380028 km
650,1.3073099,103.86223498817932,0.05975234080939502 km
651,1.307321,103.7956057,0.5510708637721731 km
652,1.30732865,103.86702985378533,0.4743766211691037 km
653,1.3073349,103.9279549,2.255054604297716 km
654,1.30740385,103.80122666997724,0.6364906419545102 km
655,1.3074274,103.7836462139772,0.7100353670263551 km
656,1.30743215,103.8253177590406,0.576970687407415 km
657,1.3074467,103.8384484803427,0.5412132225077303 km
658,1.30745145,103.88965680430088,0.13799750127544527 km
659,1.30747935,103.83970978090264,0.568535283837826 km
660,1.307525,103.79915115,0.5648290235606452 km
661,1.3075287,103.79488757602144,0.5222455776175644 km
662,1.30756505,103.82945832455786,0.8428402536252956 km
663,1.3075802,103.76140250070162,0.9339137406155246 km
664,1.30766105,103.85159724150697,0.20075804318106266 km
665,1.3076618,103.80133155,0.6669177301834206 km
666,1.30767115,103.79624822958355,0.5055117019519142 km
667,1.3076864,103.89941732859688,1.1560811013509797 km
668,1.3077410500000002,103.79671778125902,0.498765899886526 km
669,1.30779005,103.78372514328296,0.6930737619497455 km
670,1.30779515,103.91519086809504,1.4854640911646848 km
671,1.30779535,103.89554287605976,0.725745923779701 km
672,1.3078058,103.85653170338765,0.3221439257373714 km
673,1.30785825,103.88887287566604,0.07919927314860373 km
674,1.3078658,103.8885715,0.09328999309620215 km
675,1.30789595,103.8828857227042,0.19150072822563188 km
676,1.3079291999999998,103.81929977817992,0.7933013621960789 km
677,1.3080119,103.76731822674004,0.8204455825039114 km
678,1.30801605,103.80089835,0.6782605270000032 km
679,1.3080297,103.83612727416448,0.5173658912979219 km
680,1.3080364,103.86062685179982,0.24913005339580072 km
681,1.3080464,103.8831792873308,0.2164483802176129 km
682,1.3080632,103.78311322475882,0.6201935804629491 km
683,1.30814235,103.7960137907919,0.4551545418601494 km
684,1.30830945,103.78573955548268,0.5615782888963207 km
685,1.3083318,103.914094,1.4107785397277584 km
686,1.30835505,103.7852237239124,0.6164733082807533 km
687,1.3083614,103.86081226704056,0.2432787096592761 km
688,1.308416,103.88739410787927,0.18649524454485342 km
689,1.308418,103.8933882,0.4813777328314287 km
690,1.3084724,103.83637882843551,0.4613464109272157 km
691,1.3084848,103.8522978,0.30585997847651686 km
692,1.3084874,103.83133130320002,0.8530887124624835 km
693,1.30849755,103.83914422033574,0.4418165679712368 km
694,1.30852975,103.86114396321702,0.22108055250936662 km
695,1.30856785,103.79693758944347,0.41047814886245504 km
696,1.3085788,103.9201461,1.593664803030775 km
697,1.3086386499999998,103.78421974813246,0.6924551567035218 km
698,1.3086604,103.88713940439855,0.21462970680353732 km
699,1.3086659,103.82385634639876,0.6903921866283291 km
700,1.3086691,103.88453241400994,0.3523953921063668 km
701,1.3086965,103.8981317,1.0092039114545892 km
702,1.30870045,103.8247087542994,0.7004807850219205 km
703,1.3087409,103.8546331,0.40152799208242285 km
704,1.3087662,103.8090654,0.9771979653557551 km
705,1.3087813,103.86316466155785,0.1613575351691451 km
706,1.30879045,103.88492033112357,0.3909061501904615 km
707,1.3087921,103.83828125615707,0.39137294872716655 km
708,1.3088062,103.8768542,0.6769537177531105 km
709,1.3088154,103.91300025781884,1.3515396085595581 km
710,1.3088303,103.83013049275884,0.9554238926697868 km
711,1.3088416,103.90913525,1.3770951853181146 km
712,1.3088531,103.83075564258824,0.8911286696318405 km
713,1.30887885,103.8520881712682,0.3085397400370383 km
714,1.3088902,103.79383931269706,0.467312825531142 km
715,1.30889935,103.7836396897501,0.6218118811633162 km
716,1.30890695,103.93046128826704,2.366058054013535 km
717,1.30892345,103.78866319764003,0.34861765572954456 km
718,1.30893615,103.7850542325032,0.6600412605127806 km
719,1.3089461,103.8827881,0.304815643075197 km
720,1.30894975,103.88839554071107,0.08671713072967295 km
721,1.30901945,103.8241564446405,0.7301880102418402 km
722,1.3090684499999998,103.88205223557198,0.32136121050670907 km
723,1.30908725,103.82773422850345,0.8533632281759795 km
724,1.3091501,103.8922736,0.363271755702475 km
725,1.3091692,103.83755489056324,0.3515479609709936 km
726,1.3091734,103.76862939589668,0.760401653636988 km
727,1.3092139,103.84266899763614,0.6242318684287903 km
728,1.3092395,103.78569743583036,0.6140472017670563 km
729,1.3092668,103.83090653524324,0.8569729685402414 km
730,1.3092841,103.81982961213308,0.8818975691250819 km
731,1.3093249500000002,103.795990371409,0.32555783056599136 km
732,1.3093607,103.7932048,0.4651900096252418 km
733,1.30938975,103.9249987237818,1.8594730575049696 km
734,1.3094545,103.803353,0.8329529517182519 km
735,1.3094725,103.79450988894084,0.371311824820122 km
736,1.30947405,103.8838856201254,0.39209322303038446 km
737,1.309524,103.91182396623154,1.279303691208188 km
738,1.3095331,103.9225998,1.6650014224051295 km
739,1.3095826,103.800775,0.568792706074641 km
740,1.3095995,103.78404524621212,0.6340545463577839 km
741,1.309627,103.896686,0.8565278705151775 km
742,1.3096473999999998,103.89339,0.49647695644145995 km
743,1.30966545,103.86906158239238,0.3280300252085163 km
744,1.30970305,103.7891289876282,0.4031390891350992 km
745,1.3097085,103.83076961247122,0.853264712924623 km
746,1.3098004,103.78482146375228,0.7106914632886626 km
747,1.3098306,103.8837509,0.4236926917780699 km
748,1.30986875,103.80810016959164,0.8409325727375215 km
749,1.309875,103.9119259,1.239591341397827 km
750,1.3099083500000002,103.83863007599346,0.27605909829697245 km
751,1.3099175500000002,103.91490476759614,1.248792673666373 km
752,1.30994135,103.76029286287002,0.7903388247387001 km
753,1.30995105,103.7925233472232,0.472215859648688 km
754,1.3099563,103.83548138613985,0.3819142462798478 km
755,1.3099575,103.7611999181366,0.7229936045529124 km
756,1.3099634,103.8527307,0.4173018687785969 km
757,1.31000285,103.83069647452832,0.8505692617322012 km
758,1.3100182,103.8522813,0.40967324166132235 km
759,1.3100457,103.7844896017217,0.6683726614484303 km
760,1.3100726,103.9195799,1.4194856930322646 km
761,1.3101001,103.82979304711488,0.9440789962218644 km
762,1.3101431,103.8700025,0.21417449192190144 km
763,1.3101547,103.8836717,0.4552333130919414 km
764,1.3101838,103.8077733,0.803457404171363 km
765,1.3101838,103.8359137,0.3299329169256995 km
766,1.31018505,103.7691503151676,0.7010207653058774 km
767,1.3102011999999998,103.88441796598327,0.48969077920319154 km
768,1.3102151,103.8986321,1.0523461371317635 km
769,1.31027885,103.77076171925694,0.8187860464423217 km
770,1.3103391,103.789086,0.47129419366473685 km
771,1.3103554,103.805659,0.8063409293174668 km
772,1.3103614,103.82488275431352,0.8850973496900051 km
773,1.3103768,103.91667540968436,1.2497332939292796 km
774,1.31039935,103.77128692605824,0.8256147261616609 km
775,1.31040465,103.79185364147033,0.4857925041245695 km
776,1.3104132,103.79547479614992,0.22671231183528567 km
777,1.310429,103.80282102340084,0.7422298115143062 km
778,1.310491,103.79224075544336,0.5015836383303008 km
779,1.3105271,103.80063408123448,0.5079567337536015 km
780,1.310545,103.85748141616364,0.4176597630079084 km
781,1.31055885,103.7876178585345,0.5636409788231084 km
782,1.31057,103.83189225803662,0.7050592999897836 km
783,1.31064045,103.85214926006608,0.40060816971559593 km
784,1.3106464,103.92754852325696,1.9901418933910187 km
785,1.3107158,103.8991671,1.0546925848672375 km
786,1.3107883,103.76082733258428,0.6818447024050933 km
787,1.3107941,103.9116009,1.1426095532638072 km
788,1.3108418,103.91424071786366,1.136601012269863 km
789,1.31088855,103.7696620501535,0.6826977623312288 km
790,1.3109153,103.9226978,1.558932387530896 km
791,1.31092595,103.88270433729129,0.5227287362313864 km
792,1.31093775,103.86123172844248,0.35944034608017844 km
793,1.3109393,103.8037654,0.8235956131614163 km
794,1.3110047,103.9012597,0.9950751953574284 km
795,1.3110129,103.77174305487844,0.7685502957612074 km
796,1.31104385,103.79195255576953,0.512239769146229 km
797,1.31113475,103.85239421292472,0.34378977810103667 km
798,1.3111463,103.9004983,1.0021398741341336 km
799,1.31115075,103.76098698263525,0.6412610267389172 km
800,1.3111821,103.8583303,0.4530241162408597 km
801,1.31118725,103.80431002971989,0.7710840562254736 km
802,1.3112317999999998,103.85327535,0.26765809528660733 km
803,1.31123915,103.82815366202816,1.004334362688301 km
804,1.3112671,103.78727861779576,0.6500053842376136 km
805,1.3113226999999998,103.85247580094573,0.3236008293043683 km
806,1.3113302,103.9022127,0.9415033796096991 km
807,1.3113331499999998,103.83601300788084,0.24500199972615272 km
808,1.3113391,103.91026958482186,1.1131210584385645 km
809,1.31138395,103.76718230321153,0.46841257331642566 km
810,1.31140845,103.93637987236568,2.0675940030389923 km
811,1.3114155,103.7697271476529,0.6498117716345636 km
812,1.31143285,103.7882793546598,0.6156412128389861 km
813,1.3114581,103.8252211,0.9559578643091455 km
814,1.3114588,103.9394844365832,1.8995517647964473 km
815,1.31154005,103.7642679078363,0.4085772763832398 km
816,1.31155855,103.88582925,0.49038073741003374 km
817,1.31156115,103.85818067040915,0.4193580467823204 km
818,1.3115833,103.8992816,1.0013843521457921 km
819,1.3115838,103.8600812,0.3965458490980681 km
820,1.3115879499999998,103.85135125799168,0.415852215546891 km
821,1.3115881,103.77172965487844,0.7690814437076309 km
822,1.3116076,103.8478521,0.5308996429662098 km
823,1.3116278,103.79388546155636,0.2878281727897157 km
824,1.31168995,103.7967188272167,0.07049262493518438 km
825,1.31170435,103.8973863332028,0.8372927644108886 km
826,1.31172195,103.79607968658256,0.06744588013490825 km
827,1.3117308,103.8856541,0.5176239290825481 km
828,1.3117798,103.8863615,0.46713040615184265 km
829,1.31178085,103.8738112626915,0.27177244765684194 km
830,1.3117834,103.8846418197664,0.549182117195436 km
831,1.311914,103.886988,0.4381169949512391 km
832,1.3119251,103.8240011,0.9278670407495849 km
833,1.3119349,103.88550456292126,0.545197053601534 km
